"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-04-29","15.21"," 1506"," 1506","0.00",,"68","80","56","    0","  230","  230","31.1","40.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-04-30","8.50"," 1433"," 1444","0.00",,"63","73","52","    0","  190","  170","21.0","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-01","9.62"," 1958"," 1958","0.55",,"51","61","41","    0","   10","  360","21.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-02","10.51"," 0654"," 0652","0.42",,"41","50","32","    0","  360","  360","17.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-03","8.50"," 1241"," 1016","0.00",,"38","48","28","    0","  300","  300","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-04","9.84"," 1647"," 1304","0.00",,"43","62","23","    0","  210","  230","23.0","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-05","7.61"," 0933"," 0743","0.03",,"50","63","36","    0","  310","  320","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-06","6.93"," 1023"," 1320","0.14",,"59","82","36","    0","  190","  240","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-07","9.84"," 1541"," 0404","0.13",,"53","63","43","    0","   70","   40","19.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-08","7.61"," 1440"," 1440","0.03",,"56","71","40","    0","  190","  180","16.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-09","6.26"," 1739"," 2359","0.87",,"67","84","50",,"  120","  210","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-10","9.62"," 1425"," 1424","0.38",,"71","82","60",,"  230","  250","23.9","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-11","6.71"," 0811"," 0509","0.04",,"65","73","57",,"   70","   70","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-12","6.04"," 1522"," 1522","0.01",,"67","82","52",,"  190","  200","21.0","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-13","6.71"," 1428"," 1427","0.13",,"69","80","58","    0","  200","  190","21.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-14","11.41"," 1633"," 1657","0.27",,"66","78","54","    0","  220","  230","28.0","34.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-15","6.93"," 0456"," 0455","0.00",,"51","54","47","    0","  320","  320","15.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-16","4.70"," 1749"," 1919","0.00",,"57","65","48","    0","  130","  120","12.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-17","6.26"," 1324"," 1323","0.15",,"62","77","47",,"  190","  200","16.1","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-18","8.05"," 1045"," 1044","0.00",,"67","75","58",,"  250","  250","16.1","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-19","6.93"," 1823"," 1330","0.00",,"59","69","48",,"  120","   70","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-20","7.38"," 2346"," 2346","0.98",,"67","80","54",,"  290","  300","25.9","36.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-21","4.92"," 1306"," 1305","1.44",,,,,,"  270","  260","49.0","61.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-22",,,,"0.00",,,,,,,,,"0.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-23",,,,"0.00",,,,,,,,,"0.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-24","3.36"," 1636"," 1617","0.00",,"0",,,,"  290","  290","17.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-25","4.70"," 0836"," 0835","0.02",,"55","62","47","    0","   60","   70","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-26","5.59"," 1729"," 1038","0.00",,"55","66","44","    0","  280","  270","14.1","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-27","6.04"," 1632"," 1449","0.02",,"56","74","38",,"  260","  240","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-28","4.70"," 1918"," 1917","0.00",,"54","62","45",,"  360","  360","8.9","10.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-29","4.47"," 1720"," 2028","0.00",,"52","64","39","    0","  130","  180","12.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-30","10.74"," 1650"," 1649","0.48",,"62","70","53","    0","  270","  280","23.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-05-31","10.51"," 1646"," 1645","0.12",,"66","75","56","    0","  250","  240","29.1","36.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-01","9.40"," 1524"," 1304","0.01",,"62","74","50","    0","  240","  250","23.0","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-02","5.59"," 1519"," 1519","0.05",,"58","68","47","    0","  360","  360","17.9","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-03","5.14"," 1746"," 1652","0.00",,"59","74","43",,"  100","  100","13.0","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-04","5.14"," 1832"," 1322","0.00",,"57","73","40",,"  140","   30","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-05","2.91"," 1905"," 1620","0.00",,"57","74","40",,"  150","  240","10.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-06","6.26"," 1256"," 1348","0.00",,"63","78","48",,"  240","  260","17.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-07","6.93"," 1610"," 1610","0.00",,"68","83","52","    0","  190","  190","19.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-08","7.16"," 1552"," 1551","0.00",,"74","88","60",,"  210","  220","17.9","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-09","7.61"," 1319"," 1319","0.06",,"79","88","69",,"  280","  280","36.9","42.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-10","6.04"," 1024"," 1132","0.42",,"65","71","59",,"   30","   50","14.1","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-11","8.72"," 1647"," 0756","0.69",,"57","62","52","    0","   90","   90","15.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-12","6.26"," 0906"," 0906","0.07",,"65","73","56","    0","  100","   90","19.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-13","6.49"," 1912"," 1912","0.16",,"70","81","59",,"  260","  250","23.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-14","6.93"," 1423"," 1422","0.13",,"70","81","59","    0","  240","  230","33.1","40.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-15","4.03"," 1859"," 1858","0.00",,"70","83","56","    0","  100","  100","13.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-16","5.82"," 2251"," 2248","0.84",,"69","74","63","    0","  110","  110","15.0","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-17","4.70"," 1510"," 1510","0.37",,"77","84","69",,"  290","  300","23.0","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-18","8.50"," 2331"," 2332","0.01",,"72","79","65","    0","  320","  310","17.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-19","9.62"," 1141"," 0354","0.00",,"57","67","46","    0","  320","   20","19.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-20","3.80"," 1306"," 1431","0.00",,"55","71","39","    0","  250","  260","15.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-21","4.25"," 1810"," 1809","0.14",,"61","75","46","    0","  340","  340","17.9","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-22","9.84"," 1601"," 1522","0.00",,"61","73","48","    0","  270","  260","21.0","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-23","7.61"," 1634"," 1611","0.01",,"61","79","42","    0","  220","  250","16.1","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-24","10.29"," 0124"," 0123","0.00",,"62","72","52","    0","  210","  210","19.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-25","3.58"," 2200"," 2200","0.00",,"60","69","50","    0","  300","  310","10.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-26","9.17"," 1815"," 1813","0.00",,"60","73","46","    0","  290","  280","17.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-27","6.71"," 1416"," 1238","0.00",,"59","75","42","    0","  280","  280","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-28","5.82"," 1727"," 1428","0.05",,"63","72","53","    0","  270","  280","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-29","9.17"," 1414"," 1413","0.00",,"62","80","44","    0","  260","  260","21.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-06-30","5.59"," 1315"," 1239","0.00",,"67","83","51",,"  240","  260","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-01","3.80"," 1249"," 1028","0.00",,"68","84","51","    0","  270","  270","14.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-02","6.04"," 1738"," 1737","0.00",,"70","83","57",,"  120","  120","12.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-03","7.83"," 1529"," 1655","0.00",,"68","83","53",,"  120","  100","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-04","11.41"," 1851"," 1850","0.25",,"76","83","68",,"  290","  290","23.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-05","8.72"," 0805"," 0754","0.00",,"70","78","62",,"  290","  280","17.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-06","8.95"," 2354"," 2353","0.00",,"72","86","58",,"  230","  230","34.9","40.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-07","10.07"," 2354"," 2354","0.41",,"71","79","62",,"  230","  220","34.9","36.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-08","9.40"," 1217"," 1252","0.00",,"61","69","53","    0","  250","  260","21.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-09","3.36"," 1752"," 1735","0.00",,"61","77","45","    0","  260","  270","10.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-10","3.13"," 1321"," 1321","0.00",,"71","83","59","    0","  220","  220","10.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-11","5.59"," 1919"," 1953","0.04",,"73","85","61","    0","  170","  150","13.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-12","5.59"," 1417"," 1417","0.13",,"75","83","66",,"  270","  290","17.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-13","6.49"," 2330"," 2328","0.01",,"75","86","64","    0","  310","  320","17.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-14","11.63"," 1701"," 1605","0.05",,"70","76","64",,"  300","  290","23.0","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-15","11.86"," 1438"," 1712","0.00",,"70","81","59",,"  290","  290","21.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-16","6.49"," 1809"," 1809","0.01",,"67","84","50",,"   10","   10","16.1","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-17","5.82"," 1720"," 1700","0.20",,"71","80","62","    0","   20","   40","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-18","5.59"," 1308"," 1703","0.01",,"69","80","57","    0","   20","   80","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-19","4.25"," 1401"," 1323","0.00",,"66","80","51","    0","  270","  290","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-20","4.70"," 1252"," 1555","0.00",,"71","85","57","    0","  260","  230","15.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-21","7.38"," 2050"," 2049","0.99",,"76","88","63","    0","  260","  270","23.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-22","6.93"," 2208"," 2207","0.03",,"79","89","68","    0","  360","  360","17.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-23","8.50"," 1720"," 1719","0.00",,"63","75","51",,"  360","   10","15.0","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-24","6.04"," 1232"," 1231","0.00",,"59","73","45",,"   40","   10","15.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-25","5.82"," 1606"," 1605","0.00",,"63","73","52","    0","  110","  100","14.1","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-26","7.38"," 1050"," 1049","0.00",,"66","73","59","    0","   50","   50","16.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-27","9.17"," 1114"," 1158","0.78",,"60","65","55","    0","   10","  360","17.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-28","4.70"," 0931"," 0930","0.32",,"69","81","56","    0","  320","  320","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-29","3.36"," 1220"," 1349","0.01",,"65","78","51","    0","  160","  120","13.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-30","3.58"," 1432"," 1459","0.21",,"68","77","59","    0","  170","  190","10.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-07-31","6.71"," 1256"," 1538","0.26",,"70","82","58","    0","  250","  240","16.1","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-01","3.13"," 1412"," 1426","0.00",,"67","83","51","    0","  260","  240","10.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-02","4.92"," 1513"," 1512","0.09",,"73","87","58","    0","  260","  260","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-03","5.14"," 1323"," 1322","0.00",,"74","87","61",,"  300","  300","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-04","6.04"," 0315"," 0936","0.91",,"63","71","55","    0","  270","   40","17.9","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-05","9.62"," 1431"," 1452","0.01",,"61","74","47","    0","  350","  360","17.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-06","8.05"," 1616"," 1618","0.00",,"60","76","43","    0","  290","  310","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-07","4.25"," 1307"," 1139","0.00",,"61","77","45","    0","  250","  260","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-08","4.70"," 1449"," 1554","0.00",,"65","79","51","    0","  300","  280","14.1","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-09","6.71"," 2331"," 2331","0.00",,"66","80","52","    0","  230","  220","21.0","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-10","10.96"," 1721"," 1537","0.00",,"67","75","59","    0","  260","  270","21.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-11","10.07"," 1516"," 1557","0.01",,"59","71","47","    0","  250","  230","21.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-12","3.13"," 1328"," 0920","0.00",,"55","63","47","    0","  270","  230","8.1","12.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-13","3.36"," 1248"," 1357","0.00",,"60","69","51","    0","  270","  330","12.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-14","3.13"," 1729"," 1729","0.25",,"63","72","53","    0","  210","  200","12.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-15","2.91"," 1427"," 1427","0.02",,"61","73","48","    0","  220","  220","13.0","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-16","2.01"," 1318"," 1317","0.01",,"60","75","44","    0","  270","  270","10.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-17","6.71"," 2157"," 2159","0.16",,"62","76","48","    0","  220","  220","17.9","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-18","6.71"," 1705"," 1704","0.01",,"66","77","54","    0","  250","  250","17.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-19","6.26"," 0103"," 0102","0.00",,"62","73","51","    0","  250","  240","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-20","2.91"," 0904"," 0900","0.20",,"57","66","47","    0","  190","  190","12.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-21","5.82"," 0306"," 0323","0.00",,"58","71","45","    0","  330","  320","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-22","6.26"," 1128"," 1153","0.00",,"59","78","40","    0","  230","  240","16.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-23","5.59"," 1613"," 1630","0.03",,"68","81","54","    0","   60","   70","14.1","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-24","7.83"," 1719"," 1718","0.00",,"69","82","55","    0","  130","  120","16.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-25","9.40"," 1951"," 1946","0.08",,"77","85","68","    0","  250","  260","21.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-26","8.50"," 1042"," 1359","0.01",,"77","84","69","    0","  220","  220","17.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-27","8.95"," 1007"," 1003","0.01",,"80","89","70","    0","  210","  220","17.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-28","5.14"," 1917"," 0628","0.36",,"72","79","64","    0","   20","  270","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-29","7.83"," 1240"," 1504","0.16",,"64","68","60","    0","  330","  360","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-30","3.80"," 1714"," 1616","0.00",,"63","75","50","    0","  280","  270","12.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-08-31","3.58"," 1330"," 1544","0.01",,"63","78","47","    0","  290","  320","14.1","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-01","2.68"," 1802"," 1801","0.00",,"65","79","50","    0","  150","  140","12.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-02","3.80"," 1532"," 1302","0.01",,"66","80","52","    0","  130","  130","12.1","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-03","4.25"," 1633"," 1632","0.00",,"70","81","58","    0","  160","  180","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-04","2.91"," 1534"," 1531","0.34",,"69","80","58","    0","  140","  150","10.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-05","4.25"," 1601"," 1600","0.01",,"73","83","62","    0","  150","  150","13.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-06","8.28"," 2006"," 2006","0.36",,"74","84","64","    0","  260","  260","21.0","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-07","6.71"," 1703"," 1354","0.35",,"70","78","61","    0","   10","  290","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-08","12.53"," 1512"," 1511","0.01",,"64","71","57","    0","   20","   20","21.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-09","8.28"," 0932"," 0922","0.00",,"61","73","49","    0","  360","  350","17.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-10","2.01"," 1446"," 1124","0.01",,"60","76","44","    0","  170","  200","8.1","12.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-11","3.13"," 1220"," 1108","0.00",,"62","78","45","    0","  190","  200","12.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-12","2.24"," 1316"," 1315","0.01",,"65","82","48","    0","  200","  200","10.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-13","4.70"," 1432"," 1432","0.01",,"66","81","50","    0","  100","  110","15.0","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-14","5.37"," 1514"," 1743","0.00",,"69","82","56",,"  150","  120","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-15","8.05"," 1303"," 1525","0.00",,"72","82","62","    0","  160","  140","16.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-16","9.17"," 1354"," 1532","0.00",,"70","80","59","    0","  270","  280","21.0","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2004-09-17","10.96"," 1144"," 1131","0.00",,"59","66","51","    0","   20","   20","21.0","25.1",,,,,
